CCOC(=O)C(C#N)c1snc2ccc([N+](=O)[O-])cc12,1
O=C(/C=C/c1ccc(F)cc1)c1ccccc1,0
O=C(O)CCc1c[nH]c2ccccc12,0
OCc1ccnc2ccccc12,0
CN(C)C(=O)N(C)C=O,1
Cn1cnc2c(NO)ncnc21,1
O=C1OC(=O)c2ccccc21,0
N#Cc1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1,1
OCc1ccc2cccc3c2c1-c1ccccc1-3,0
NC(=O)OCC1C(NC(=O)/C(=N\OCC(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,0
Cc1cc([N+](=O)[O-])c(C)c2c1[nH]c1ccc([N+](=O)[O-])cc12,1
NC(CSC(=O)NCCCl)C(=O)O,1
O=[N+]([O-])c1ccc2cc3ccccc3cc2c1,1
CCCCOCCOCCSC#N,0
c1ccc2c(c1)ccc1[nH]c3ccc4ccccc4c3c12,1
CCCCN,0
O=[N+]([O-])c1cc2cccc3c2c(c1[N+](=O)[O-])-c1ccccc1-3,1
c1ccc(COCC2CO2)cc1,1
Nc1nc(-c2cccnc2)cs1,0
O=C(Cc1ccccc1)OCc1ccccc1,0
Cc1ccc(OC(=O)N(C)N=O)c(C)c1C,1
CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1,0
O=[N+]([O-])c1ccc2c3c(cccc13)C=C2,1
ClCc1cccnc1,1
N[C@@H]1C[C@H]1c1ccccc1,0
Cc1cccc2c1ccc1cc3ccccc3cc12,1
ClCc1ccccc1,1
FC(F)(F)c1cccc(CN2C3c4ccccc4-c4ccccc4C32)c1,1
O=CN(O)c1ccc([N+](=O)[O-])cc1,1
COC(=O)C(C)Cl,1
CN(C)CC/C=C1\c2ccccc2COc2ccccc21,0
C[C@H](CCc1ccccc1)NC[C@@H](O)c1ccc(O)c(C(N)=O)c1,0
CCN(CCCC(=O)O)N=O,1
CC(=O)OCc1cccc([N+](=O)[O-])c1,0
O=[N+]([O-])c1ccc(CCO)cc1,1
C=CCN,0
CCc1cc2c(c3ccc4ccccc4c13)CCC2=O,1
COc1cc2c(cc1OC)-c1c3c(cc4c1C(C2)N(C)CC4)OCO3,1
C[N+]1=CC=C(c2ccccc2)CC1,1
Oc1cccc2cccnc12,1
CC(=O)N(C)N=O,1
C1=Cc2c3ccc4cccc5ccc(c6cccc1c26)c3c45,1
Clc1ccc2ccc3cccc4ccc1c2c34,1
CCC(CCC(C)=O)COC(=O)c1ccccc1C(=O)O,0
CCN(CC)C(=O)c1cccc(C)c1,0
Cc1cc(Cl)cc2c1C(=O)/C(=C1/Sc3cc(Cl)cc(C)c3C1=O)S2,0
Cc1ccc(C)c2c3c(ccc12)C(O)C(O)C1OC31,1
Cc1ccc2cc3c(ccc4ccccc43)cc2c1,1
O=[N+]([O-])c1ccc(Cl)c(Cl)c1,1
Nc1ccc(N(c2ccc3ccccc3c2)c2ccc3ccccc3c2)cc1,0
O=S(=O)(O)C1C(O)c2c(cc3ccc4cccc5ccc2c3c45)C(O)C1O,0
O=[N+]([O-])c1cc2cc(N(CCCl)CCCl)ccc2o1,1
CCCCON(OC(C)=O)C(=O)c1ccccc1,1
c1ccc2c(c1)ccc1cc3ccc4ccccc4c3nc12,1
O=P(O)(O)OCC1OC(n2cnc3c(O)ncnc32)C(O)C1O,0
CC(C)OP(C)(=O)F,0
O=[N+]([O-])CCl,1
Cn1c(N)nc2nc3ccccc3cc21,1
CCCCCCc1ccc(O)cc1O,0
CC(N)C(=O)O,0
Cc1c2ccccc2cc2c1ccc1ccccc12,1
ClCc1ccc(Br)cc1,0
BrCCBr,1
O=C(Cl)c1ccccc1,1
CCCCOC(=O)c1ccc(N)cc1,0
O=[N+]([O-])c1c2c(cc3c1ccc1ccccc13)C=CC(O)C2O,1
O=[N+]([O-])c1cc(Cl)c(Cl)cc1Cl,1
N#CC(Cl)Cl,1
CC(=O)OC(C(=O)c1ccccc1)c1ccccc1,0
O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,0
Oc1cc(O)c2cc(O)c(-c3cc(O)c(O)c(O)c3)[o+]c2c1,0
Cc1cc2c(nc1NO)[nH]c1ccccc12,1
O=C(OC[C@H]1CO1)c1cccc(C(=O)OC[C@H]2CO2)c1,1
CN(C(=O)CCCCl)c1snc2ccccc12,0
O=S(=O)(O)Oc1cccc2c1cc1ccc3cccc4ccc2c1c34,0
CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,0
Clc1ccc(Cl)c(Cl)c1Cl,0
O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O,0
CCOP(=S)(OCC)SCSCC,0
COC(C)(C)CC(C)=O,0
CC(/C=C(\C#N)c1ccc(Cl)c(Cl)c1)C(c1ccccc1)C(C#N)c1ccc(Cl)c(Cl)c1,1
c1ccc(-c2ccccc2-c2ccccc2)cc1,0
O=C(O)c1cccc(Cl)c1Cl,0
N#CCc1ccc(Cl)cc1,0
CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1,0
NN(Cc1ccccc1)Cc1ccccc1,0
CC(C)C(=O)/N=c1\sn(C(=O)C(C)C)c2ccc([N+](=O)[O-])cc12,1
O=C1Nc2ccc([N+](=O)[O-])cc2C1=O,1
Oc1nc2ccccc2o1,0
C=C(C)C(=O)OCCOCCOC(=O)C(=C)C,0
NC(CSC(Cl)=C(Cl)Cl)C(=O)O,1
O=[N+]([O-])c1ccc2c3c(c4c([N+](=O)[O-])ccc5ccc1c2c54)CCCC3,1
NC(=S)Nc1cccc2ccccc12,1
C[C@H]1CC[C@@H]2[C@@H](C)[C@H]3[C@@H](C[C@H]4[C@@H]5CC=C6C[C@@H](O[C@@H]7O[C@H](CO)[C@H](O)[C@H](O[C@@H]8O[C@@H](CO)[C@@H](O)[C@@H](O)[C@H]8O)[C@@H]7O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)CC[C@]6(C)[C@H]5CC[C@@]43C)N2C1,0
CN(C)Nc1nc(-c2ccc([N+](=O)[O-])o2)cs1,1
C=CCCCCCCCC,0
Nc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,1
O=C(O)c1ccc(Cl)cc1,0
COc1ccc(CN(C)N=O)cc1,0
CCc1cc(C(N)=S)ccn1,0
O=[N+]([O-])c1ccc(-c2ccc([N+](=O)[O-])cc2)cc1,1
C=CC1(C)CCC2(C)C(C1)C(=O)CC1C3(C)CCCC12OC3=O,0
N#C[C@@H](Cl)Br,1
O=C(O)C(Cl)=C(C(Cl)Cl)C(Cl)Cl,1
COc1ccc(-c2noc(CC(=O)O)c2-c2ccc(OC)cc2)cc1,0
O=[N+]([O-])c1ccc2c3c1ccc1cccc(c13)[C@@H]1O[C@H]21,1
Cc1c(N)nc([C@H](CC(N)=O)NC[C@H](N)C(N)=O)nc1C(=O)N[C@H](C(=O)N[C@H](C)[C@@H](O)[C@H](C)C(=O)N[C@H](C(=O)NCCc1nc(-c2nc(C(=O)NCCCNCCCNC(=N)CC3CCC(Cl)CC3)cs2)cs1)[C@H](C)O)[C@@H](O[C@@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]1O)c1c[nH]cn1,1
Cc1c2c(cc3ccccc13)-c1ccccc1[C@@H]1N[C@H]21,1
OCCN1CC1,1
Nc1ccc(N)c([N+](=O)[O-])c1,1
FC(Cl)(Cl)Cl,0
Cc1cccc2ncccc12,1
COC(=O)C(=C\CO)/C=C(C)/C=C(C)/C=C/C=C(\C)C(=O)C12OC1C(O)(CCO)NC2=O,1
c1ccc(OC[C@H]2CO2)cc1,1
Cc1cc([N+](=O)[O-])c(C)c2c1[nH]c1ccc(O)cc12,1
CCN1CCOCC1,1
COC1=CC(=O)c2c(nc(C)c3c4c[nH]ccc-4nc23)C1=O,1
O=C1NC(=O)c2ccccc21,0
O=C(NCO)c1ccc(Cl)cc1,0
Cc1cc2c(c3ccc4c(c13)C=CC(O)C4O)CCC2,1
C[C@H](COc1ccccc1)N(CCCl)Cc1ccccc1,1
COC(=O)C1=C(c2ccccc2)C(C)OC1=O,0
FC(F)(F)CCl,0
Nc1ccc(-c2ccc(Cl)cc2)cc1,1
CC(=O)OCc1c2ccccc2c2ccc3cccc4ccc1c2c43,1
CN(C)C(=N)N(C)C,0
O=c1[nH][nH]c(=O)c2cc([N+](=O)[O-])ccc12,1
O=C1c2ccc3nc(-c4ccccc4)sc3c2C(=O)c2ccc3nc(-c4ccccc4)sc3c21,0
CC1(C)CC2C=C(C=O)C3(C=O)CC3(C)C2C1,1
Oc1ccc2ccccc2c1N=Nc1ccc(N=Nc2ccccc2)cc1,1
O=c1ccn(C2CC(O)C(CO)O2)c(=O)[nH]1,0
Nc1cc(CCO)c(N)c([N+](=O)[O-])c1,1
Cc1ccccc1C(N)=O,0
O=C(O)c1c[n+]([O-])c2ccccc2[n+]1[O-],1
COC(=O)C1=C(C)C(C(C)C)OC1=O,1
CC(=O)CC(C)(C)O,0
Nc1ccc(S(=O)(=O)O)cc1C(=O)O,0
Cc1c2c(c(C)c3ccccc13)-c1cccc3cccc-2c13,1
C[C@@H]1OC(=O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@H](O)C[C@]2(O)C[C@H](O)[C@H](C(=O)O)[C@@H](C[C@@H](O[C@H]3O[C@H](C)[C@H](O)[C@H](N)[C@@H]3O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](C)[C@@H](O)[C@H]1C)O2,0
O=[N+]([O-])c1ccc(Sc2ccccc2)cc1,1
Cc1c(N)cc([N+](=O)[O-])cc1[N+](=O)[O-],1
C=C(Cl)C(Cl)CCl,1
CCOC(=O)N(CC)N=O,1
Cc1cc(C(=O)O)c2ncccc2c1,0
CCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCC,0
OCCN(CCO)CCO,0
Cc1cc(O)ccc1O[P@@](=O)(Oc1cc(O)ccc1C)Oc1c(C)cccc1O,0
NC(=O)CBr,0
CC(=O)N(O)c1ccc(Sc2ccccc2)cc1,1
CC1(C)C(=O)N(Cl)C(=O)N1Cl,0
OC[C@H]1CC[C@@H](n2cnc3c(O)ncnc32)O1,1
N#CCCC(=O)/C=C/c1ccc(C(=O)O)cc1,0
Cc1cc2ccccc2c2ccc3c(c12)CCC3=O,1
O=C(Cl)c1cccc(Cl)c1,1
CC1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,0
C=C(C)C(=O)OC(C)C,0
O=C(O)c1ccc(O)cc1O,0
Nc1ccc(F)cc1,1
CCOCCOC(C)=O,1
CC(C)(Br)C(=O)Nc1ccccc1,0
Nn1c2ccccc2c2cnccc21,1
C1CC2(CCO1)CO2,1
Nc1nc(-c2ccccc2)cs1,1
CC(Br)C(Br)CCl,1
C=CCOc1ccccc1OCC(O)CNC(C)C,0
O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,0
ClC(Cl)C(Cl)Cl,0
CCCOc1ccc(N)cc1N,1
Cc1ccccc1[N+](=O)[O-],0
Nc1ccc(Cl)cc1,1
COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,0
Cc1cc2ccccc2c2cc3c(cc12)C=CC(O)C3O,1
CC(=O)NO,1
CSCCC(NC(=O)COc1cc(Cl)c(Cl)cc1Cl)C(=O)O,0
C1=Cc2cc3cccc4ccc5ccc1c2c5c43,1
COc1c2ccc(O)cc2nc2occc12,0
O=[N+]([O-])c1ccc(/C=C/c2cccc(Cl)c2)cc1,1
CSCCl,1
Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,0
Nc1ccc(NOS(=O)(=O)O)cc1Cl,1
Cc1ccc(NO)cc1C,1
Cc1cc(C)c2ccc3ccccc3c2c1,1
O=Nn1cnc(CC(=O)NO)c1,1
N#C/C(N)=C(\N)C#N,0
CS(=O)(=O)OC[C@@H](O)[C@H](O)COS(C)(=O)=O,1
O=C(O)/C=C/c1c[nH]cn1,0
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1Br,0
Nc1cc([N+](=O)[O-])c(N)cc1F,1
CC(=O)Nc1ccc(C(=O)[C@@H]2O[C@H]2c2ccccc2)cc1,1
C1CC[C@H]2CCCC[C@@H]2C1,0
Cc1ccc2c(ccc3c4ccccc4ccc23)c1,1
Cc1c(/C=N/OCc2ccc(Cl)cc2Cl)c2cc([N+](=O)[O-])ccc2n1Cc1ccc(Cl)cc1,0
CCN(CCC#N)c1cc(NC(C)=O)c(-n2nc3c(Br)cc(N)c(Cl)c3n2)cc1OC,1
COP(=O)(OC)Oc1c(Cl)cc(C)cc1Cl,0
Nc1cc(Cl)cc(Cl)c1O,0
Oc1ccc2ccc3c4c(ccc3c2c1)[C@@H](O)[C@H](O)C=C4,1
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])c(N)c1[N+](=O)[O-],1
O=NN(CC(=O)O)CC1(O)CCC(O)C(O)C1O,0
Clc1nncc2cnccc12,0
COC(=O)c1oc([N+](=O)[O-])c(-c2ccccc2)c1-c1ccccc1,1
Nc1cccc2cc3ccccc3cc12,1
CSCC(N)C(=O)O,0
O=[N+]([O-])c1ccc2ccc3cccc4ccc1c2c34,1
CC(=O)[C@@H](C)O,0
CC1CCC2(OC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C,0
O=C(O)c1cccc(C(=O)O)c1,0
CC(=O)c1cc2c(cc1C)C(C)(C)C(C)C2C(C)C,0
c1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1,1
COc1c2cc3c(cc2nc2occc12)OCO3,1
C1=Cc2c3ccccc3cc3cccc1c23,1
CCCCC(=O)n1ncc(Cl)c(Cl)c1=O,0
O=[N+]([O-])/C=C/c1ccc([N+](=O)[O-])o1,1
CCCCC(=O)/N=c1\sn(C(=O)CCCC)c2ccc([N+](=O)[O-])cc12,1
COc1cc(N)c(C)cc1N,0
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,0
CC(=O)Nc1cccc(C)c1,0
COc1nncc2cnccc12,0
Cn1cnc2c(N)ncnc21,1
Cc1nc2ccc(N(C)C)c(C)c2nc1C,1
O=[N+]([O-])c1cc2c3ccccc3sc2c2ccccc12,1
CCCc1cc2ccccc2c2ccc3c(c12)C1OC1C(O)C3O,0
O=[N+]([O-])c1ccccc1CCO,1
Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,0
CC(C)C(=O)Nc1snc2cc(Cl)ccc12,0
C[C@H]1CN1,1
Oc1ccnc2ccccc12,0
O=[N+]([O-])c1ccc2c3c([N+](=O)[O-])ccc4cccc(c5cccc1c52)c43,1
N[C@@H](CCC(=O)N[C@@H](CS/C(Cl)=C(/Cl)C(Cl)=C(Cl)Cl)C(=O)NCC(=O)O)C(=O)O,1
CC(=O)Nc1ccc(S(N)(=O)=O)cc1,0
CC(=O)Nc1snc2c(Cl)cc(Cl)cc12,0
Oc1cccc2ccc3[nH]c4ccc5ccccc5c4c3c12,0
C=C1CC[C@H](O)C/C1=C/C=C1/CCC[C@]2(C)[C@@H]1CC[C@H]2[C@H](C)CCCC(C)C,0
CCOCCOCC,1
O=C(/C=C/c1ccc([N+](=O)[O-])o1)N/N=C/c1ccc([N+](=O)[O-])o1,1
CCCCCC(O)/C=C/C=O,0
CNc1ccc(N(CCO)CCO)cc1[N+](=O)[O-],1
CCOc1ccc(NO)cc1,1
CCN(CC)CC#CC(C)(C)OC(=O)C(O)(c1ccccc1)C1CCCCC1,0
CC1(C)[C@H]2CC[C@]1(C)C(=O)C2,0
O=C(OC[C@H]1CO1)[C@H]1CCCC[C@@H]1C(=O)OC[C@H]1CO1,1
O=C1C(=O)c2cccc3cccc1c23,1
CC(C)C(O)(C(=O)OCC1CCN2CCCC12)C(C)O,0
c1ccc2nc3ccccc3cc2c1,1
OC1c2ccccc2-c2ccc3ccccc3c2C1O,0
O=C(CCCl)/N=c1\sn(C(=O)CCCl)c2ccc([N+](=O)[O-])cc12,1
Nc1ncnc2c1ncn2C(c1ccccc1)(c1ccccc1)c1ccccc1,1
Nc1ccc2c(c1)Cc1cc([N+](=O)[O-])ccc1-2,1
OCNc1ncnc2c1ncn2C1OC(CO)C(O)C1O,1
CNC[C@@H](O)c1cccc(O)c1,0
NC(CSC(F)(F)C(Cl)Cl)C(=O)O,0
O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0
COc1ccc2[nH]c(N)nc2c1,0
CCC1C(c2ccc(O)cc2)=C(C)c2cc(O)ccc21,0
O=[N+]([O-])c1ccc(-c2ccccc2)cc1,1
COc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2c(=O)c3c(O)ccc(O)c3oc2c1,1
CC1=C2C(=CC(C)(C)C2O)C(=O)C(C)(O)C12CC2,1
NC(CCS/C(Cl)=C/Cl)C(=O)O,1
