O=Nc1ccc2ccc3c4ccccc4cc4ccc1c2c43,1
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,0
O=C/C(Br)=C/c1ccccc1,1
COC(=O)CCCCC(=O)OC,0
O=S(=O)(O)Oc1ccc2ccc3c4ccccc4cc4ccc1c2c43,0
CN(C)c1ccc(C(=N)c2ccc(N(C)C)cc2)cc1,1
O=[N+]([O-])c1cc(-c2ccccc2)cc([N+](=O)[O-])c1O,1
Oc1ccc2c(ccc3c4ccccc4ccc23)c1,1
CC(C)(C)c1ccc(-c2ccc(N=O)cc2)cc1,1
Cc1cc2ncccc2c2nc(N)n(C)c12,1
Clc1cc(Cl)nc(Cl)n1,0
Nc1c(N=Nc2ccc([N+](=O)[O-])cc2)c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3ccccc3)c(O)c12,1
CCOc1ccccc1[N+](=O)[O-],1
c1ccc2c(c1)-c1cc3ccccc3cc1C1NC21,1
C=C[C@H]1CO1,1
S=C(NC1CCCCC1)NC1CCCCC1,0
CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,0
CCC(=O)/N=c1\sn(C(=O)CC)c2ccc([N+](=O)[O-])cc12,1
Nc1cc(S(=O)(=O)O)ccc1O,0
CCCCCCCCCCCCCCCCCCOC(=O)CCc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0
CCOc1ccc(C(C)(C)C)cc1NC(=O)C(=O)Nc1ccccc1CC,0
C=NO,0
Oc1c(Cl)cc(Cl)c2cccnc12,0
Nc1nc(-c2ccccc2)c(CCO)c2ncnn12,0
Brc1cc(Br)c(OCCOc2c(Br)cc(Br)cc2Br)c(Br)c1,0
CC1(C(Cl)Cl)C2C(Cl)C(Cl)C1(C(Cl)Cl)C(Cl)C2Cl,0
Nc1ccc2ccc3ccccc3c2n1,1
O=C1OC(=C(Cl)Cl)C(Cl)=C1Cl,1
C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1C3,0
Cn1c(N)nc2ccc(C#N)cc21,1
N#Cc1cc(Br)c(O)c(Br)c1,0
CC(C)N(N)C(C)C,1
Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,0
C=C1CC(=O)O1,0
CC(=O)Nc1ccc(Oc2ccc(N(O)C(C)=O)cc2)cc1,1
CCCC[C@@H](CC)COCCCN,0
Cn1c([N+](=O)[O-])cnc1[C@H]1NC(CO)(CO)CO1,1
CNc1ncn(C)c1C(=O)N(C)N=O,1
C[Si](C)(C)O,0
O=[N+]([O-])c1ccc([N+](=O)[O-])c(O)c1,1
COc1cc(-c2ccc(N)c(OC)c2)ccc1N,1
CCOc1ccc(N)cc1N,1
O=[N+]([O-])c1cccc2c1c([N+](=O)[O-])cc1ccccc12,1
C=C1C(=O)C23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(O)C3,1
Cn1c(N)nc2nc3ccncc3cc21,0
c1ccc(-c2cccnc2)nc1,1
CCOCCc1c(-c2ccccc2)nc(N)n2ncnc12,0
COC(=O)c1ccc(CN(C)N=O)cc1,0
CCOC(=O)N(N=O)C(CCC=O)c1cccnc1,1
CN1C(=O)CCC1c1cccnc1,0
Nc1cc(S(=O)(=O)O)c2cccc(S(=O)(=O)O)c2c1,0
O=C(O)CCC(=O)O,0
Nc1cc(Cl)c(Cl)c(Cl)c1,0
CCNCC#CC(C)(C)OC(=O)C(O)(c1ccccc1)C1CCCCC1,0
CN1CCN(C)CC1,0
N/C(=N\O)c1cc(O)c(O)c(O)c1,1
CNC,0
Cc1c(Br)c(Br)c(Br)c(Br)c1Br,0
O=[N+]([O-])c1ccc2c(c1)[C@H](O)c1ccccc1-2,1
N=NCCCO,1
CC=O,0
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0
c1ccc2cc3c(cc4c5c(cccc53)C3OC43)cc2c1,1
C#CCO,1
O=[N+]([O-])c1cc2c3c(c1)CCc1cc([N+](=O)[O-])cc(c1-3)CC2,1
O=NN(CCO)CCCCO,1
O=[N+]([O-])c1ccc(/C=N/c2snc3ccccc23)o1,1
[N-]=[N+]=NCC(CO)Cc1ccccc1,1
Brc1ccc2c(c1)C=CC1CCCCC21,0
