COC(=O)c1ccc([N+](=O)[O-])c2c(NCCCN(C)C)c3ccccc3nc12,1
O=C1c2ccccc2C(=O)c2cc(CO)ccc21,0
CCN(CC)c1ccc(N=Nc2cccnc2)cc1,0
COCCOC(C)=O,1
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)/C(=N/OCOCCOC)C(C)C(O)C1(C)O,0
Cc1cc(O)c2c(c1)C(=O)C13C(=C2O)C(=O)C2C(O)C1C1C(O)C3C(=O)C3=C(O)c4c(O)cc(C)cc4C(=O)C321,0
O=[N+]([O-])c1ccc2ncccc2c1,1
Fc1cc2cccnc2c2cccnc12,1
CCCCCCCC(=O)/N=c1\sn(C(=O)CCCCCCC)c2ccc([N+](=O)[O-])cc12,1
Nc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,1
O=C(O)CCC(=O)Nc1ccc(Cl)c(Cl)c1,0
C=C(C)C(=O)O,0
CN(C)c1ccc(N=Nc2cccc3ccccc23)cc1,1
Cc1cc(N(C)C)ccc1N=Nc1ccccc1,1
Nc1c2ccccc2nc2ccc(Cl)cc12,1
CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,1
CCC(=O)N(O)c1ccc(/C=C/c2ccccc2)cc1,1
O=P(OC[C@H](Br)CBr)(OC[C@H](Br)CBr)OC[C@H](Br)CBr,1
OC1C=Cc2c(cc3c4c(c5ccccc5cc24)-c2ccccc2-3)C1O,1
CC(=O)N(O)c1ccc(-c2ccccc2)cc1,1
CC1(C)CC2C=C(C=O)C34CC3(C(=O)OC4O)C2C1,1
C[C@]1(c2ccc([N+](=O)[O-])cc2)CO1,1
CN(CCC#N)c1ccc(N=Nc2ccccc2)cc1,1
CCCCCCC(C)(C)C(=O)OC[C@@H]1CO1,1
FC(F)=C(F)F,0
C[C@H](CO)[N+](=O)[O-],0
CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccc(N(CC)CC)cc2)cc1,1
CC(C)[C@H]1CC[C@H](C)C[C@@H]1O,0
OC1C=Cc2c(ccc3nc4ccc5ccccc5c4cc23)C1O,1
CC[C@@]12O[C@]1(C(=O)OC)C(=O)O[C@H]2C,1
CCCCCCOC[C@H]1CO1,1
CN(C)S(=O)(=O)CCNC(=O)N(CCCl)N=O,1
OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,0
CCCCCCCCC/C=C/C[C@H]1CC(=O)OC1=O,0
CC1C=Cc2ccc3ccc4ccccc4c3c21,0
Nc1nc(-c2ccc([N+](=O)[O-])cc2)nc2c1ncn2C1OC(CO)C(O)C1O,1
OC1c2cccc3c2C2(OC2C1O)c1cc2ccccc2cc1-3,1
COC(=O)c1cc2c(c3c1c([N+](=O)[O-])cc1c(OC)cccc13)OCO2,1
CC(=O)c1cc2c(cc1C)C(C)(C)[C@@H](C)C2(C)C,0
O=[N+]([O-])c1ccc(NC2OCC(O)C(O)C2O)cc1,0
O=C(OCc1ccccc1[N+](=O)[O-])c1ccccc1,0
O=C(O)/C=C/Cl,1
CC(=O)OCN(N=O)c1ccccc1,1
Cn1cccc1,0
OC[C@H]1O[C@@H](n2cnc3c(S)ncnc32)[C@H](O)[C@@H]1O,1
O=[N+]([O-])c1ccc2c(c1)CCc1cc3c(cc1-2)CCCC3,1
O=C(ON(OCc1ccccc1)C(=O)c1ccccc1)c1cccc([N+](=O)[O-])c1,1
Nc1ccccc1S,1
Cc1ccc(N)c(S(=O)(=O)O)c1,0
Oc1c2nc3ccccc3c-2nnn1/N=C/c1ccccc1,1
Cc1cc(O)nc(S)n1,0
O=C1[C@@H]2CC=CC[C@H]2C(=O)N1SC(Cl)(Cl)Cl,1
CN(C)c1ccc(/C=C/C=O)cc1,0
C/C=N/N(C)C=O,0
CCO[P@](=O)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,1
O=[N+]([O-])c1cc2ccc3cccc4ccc(c1)c2c34,1
COC(=O)C12OC1(C)C(C)OC2=O,1
O=c1ccc2c(cc3ccc4cccc5ccc2c3c45)c1=O,1
O=C(O)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)Cl,0
Cc1ccc2cc3ccc4ccccc4c3cc2c1,1
CC(C)S(=O)(=O)Cl,1
O=C(O)/C=C/c1ccc(/C=C/C(=O)O)cc1,0
O=C1CCc2c3c(c4c(ccc5ccccc54)c21)CCC3,0
O=c1[nH]c(=O)n([C@H]2C[C@@H](O)[C@@H](CO)O2)cc1CO,1
COc1cc(CC2NCCc3cc(O)c(O)cc32)cc(OC)c1OC,0
CC(=O)O[C@H]1C[C@@H]2C(COC(=O)CC(C)C)=CO[C@@H](OC(=O)CC(C)C)[C@H]2[C@@]12CO2,1
NC(CCCCNC=CC=O)C(=O)O,1
CCCCCCCC1CCC(=O)O1,0
N#CCc1ccccc1,0
Nc1cnc2c(c1)nc1ccccn12,1
O=C1c2ccccc2C(=O)N1CCl,1
CC(=O)N(O)c1ccc(/C=C/c2ccccc2)cc1,1
CCN(CCCl)CCCNc1c2ccccc2nc2ccccc12,1
c1cc2c3c(c1)cc1ccc4cccc5cc(c3c1c45)CC2,1
CC(=O)Nc1cccc2cccnc12,1
O=C(/N=c1\sn(C(=O)c2ccccc2)c2ccc([N+](=O)[O-])cc12)c1ccccc1,1
O=[N+]([O-])c1ccccc1CO,0
Cc1cccc2c1-c1cc3ccccc3cc1C1OC21,1
COC(=O)[C@]12O[C@@]1(C)[C@H](C(C)C)OC2=O,1
Cc1c2ccccc2cc2c3c(ccc12)C=C[C@@H](O)[C@H]3O,1
Cc1cccc(NC(=O)c2csc([N+](=O)[O-])c2)c1,1
Cc1ccccc1OC[C@H]1CO1,1
CNC(=O)Oc1ccccc1OC(C)C,1
Cc1cc(N)ccc1-c1ccc(N)cc1C,1
CC1CCC(C(C)C)C(OC(=O)c2ccccc2N)C1,0
CCC1(O)CC(OC2CC(N(C)C)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)C1C(=O)OC,1
C=CC(=C)C,0
CC(=O)N(O)c1ccc(Oc2ccc(Cl)cc2)cc1,1
CC1=CC2OC3C(O)CC(C)(C34CO4)C2(CO)C(O)C1=O,0
O=C(O)O,0
COP1(=S)OCc2ccccc2O1,1
C=C[C@@H]1CC[C@@]2(C)O[C@H]2C1,0
C[C@H](CCl)OP(=O)(O[C@H](C)CCl)O[C@H](C)CCl,0
CCC(C)c1cccc(C(C)CC(CC)c2ccc(C[N+](C)(C)C)cc2)c1,0
COC(=O)c1ccc([N+](=O)[O-])o1,1
O=[N+]([O-])c1ccccc1SSC(F)=C(Cl)Cl,1
Nc1nccs1,1
CN(Cc1ccc(F)cc1)N=O,1
Clc1cccc(Cl)c1Cl,0
N#Cc1cc(I)c(O)c([N+](=O)[O-])c1,0
OCCOc1ccccc1,0
CC(C)OC(=O)COc1ccc(Cl)cc1Cl,0
CCCCCCOC(=O)c1ccccc1,0
COC(=O)c1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-],1
Nc1cc(Cl)c(N)c(Cl)c1,1
CNC(=O)/C=C(\C)OP(=O)(OC)OC,1
COC(O)=C1C(C)=NC(C)=C(C(=O)OC/C=C/c2ccccc2)[C@@H]1c1cccc([N+](=O)[O-])c1,0
Oc1ccc2c(c1)-c1ccc3ccc4cccc5cc-2c1c3c45,1
CC1=CC(=O)c2c(O)cccc2C1=O,1
CCOC(=O)CC(=O)CCl,0
ClC(Cl)(Cl)C(Cl)(Cl)Cl,0
CCN(CCC#N)c1ccc(N=Nc2c(Cl)cc([N+](=O)[O-])cc2Cl)cc1,1
C=CC1CC2C=CC1C2,0
O=NN(O)c1ccccc1,1
CNCCS(=O)(=O)O,0
CCOc1ccc(N)cc1,1
c1cc2sncc2cc1OC[C@H]1CO1,1
CCN(CC)CCC[C@@H](C)Nc1ccnc2cc(Cl)ccc12,1
N=C(N)c1ccc2cc(C(=N)N)[nH]c2c1,0
C[C@@H](O)c1ccccc1,0
CCc1cc(O)cc2c3c([nH]c12)[C@](CC)(CC(=O)O)OCC3,1
CCC1OC(CO)C(COCC2OC(COC3OC(CO)C(O)C(O)C3O)C(OC)C(O)C2O)C(O)C1O,0
O=C(n1ccnc1)n1ccnc1,0
O/N=C/C=N/O,0
Nc1nc2cc(Cl)ccc2[nH]1,0
CN1CCCN(C)C1=O,0
BrCc1ccc2cccc3c2c1-c1ccccc1-3,1
O=C(/N=c1\sn(C(=O)c2ccc(Cl)cc2)c2ccc([N+](=O)[O-])cc12)c1ccc(Cl)cc1,1
Cc1c(N=[N+]([O-])c2cc([N+](=O)[O-])c(C)c([N+](=O)[O-])c2)cc([N+](=O)[O-])cc1[N+](=O)[O-],1
CC(C(=O)O)N(CC1(O)CCC(O)C(O)C1O)N=O,0
CCOCCOCCO,0
O=Nc1ccc(Nc2ccccc2)cc1,1
O=C/C=C/c1ccccc1[N+](=O)[O-],1
COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1C(O2)OC2OC21,1
CC(C)CCCC(C)C1CCC2C3C=CC4(OO)CC(O)CCC4(C)C3CCC12C,1
COc1cccc2sc(N)nc12,1
Clc1cccc(Cl)n1,0
CC(C)CN,0
Cc1cccc2c1cc1ccc3cccc4ccc2c1c34,1
Cc1c(N)ccc(N)c1C,0
O=C1c2c(ccc3ccccc23)-c2cccc3cccc1c23,0
COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,0
CC(=O)Nc1ccc2c(c1)Cc1cccc(O)c1-2,1
Cc1cc(Cl)ccc1OCC(=O)O,0
O=[N+]([O-])c1cccc2c1ccc1ccccc12,1
ClCC(Cl)CCl,1
O=C1CCc2c1ccc1c3c(ccc21)C(O)C(O)C=C3,1
CC(CCC(=O)O)C1CCC2C3C(=O)CC4CC(O)CCC4(C)C3CCC12C,0
Nc1ccc(-c2ccc(N)cc2[N+](=O)[O-])cc1,1
COC(=O)C1CSC2C(Cl)=C(Cl)C(=O)N12,1
CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1ccccc1C3=O,1
COc1cc(F)ccc1[N+](=O)[O-],1
OCc1ccc(-c2[nH]ccc3c4ccccc4nc2-3)o1,1
Cn1c2ccccc2c2nn[n+]([O-])c(C(=O)OCCCl)c21,1
Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3OS(=O)(=O)O,1
CCC(=O)OCc1cccc([N+](=O)[O-])c1,0
Nc1ccnc2ccccc12,0
Cc1cc(-c2ccccc2C)ccc1N,1
